-4.100915044546127319e-02,-2.300928980112075806e-01,1.507728993892669678e-01,-2.154385298490524292e-02,-1.328701823949813843e-01,-3.920088708400726318e-01,-1.799040287733078003e-02,-3.220861852169036865e-01,-4.025136828422546387e-01,-3.539060801267623901e-02,-2.249269336462020874e-01,2.792708575725555420e-01,-8.418416231870651245e-02,-1.394900083541870117e-01,-7.642301917076110840e-01,-7.112274318933486938e-02,-3.105267882347106934e-01,-7.753524780273437500e-01,-3.932076506316661835e-03,-2.282418608665466309e-01,3.249002993106842041e-01,3.284361958503723145e-02,-1.008570119738578796e-01,-7.998863458633422852e-01,4.065478965640068054e-02,-3.570364117622375488e-01,-8.187945485115051270e-01,-6.823108065873384476e-03,-2.346530407667160034e-01,5.487876534461975098e-01,-3.788009053096175194e-03,-1.421242207288742065e-01,4.526901245117187500e-01,-2.841491065919399261e-02,-3.201150894165039062e-01,4.469682276248931885e-01,5.810084193944931030e-02,-2.339098602533340454e-01,5.988314747810363770e-01,1.487645553424954414e-03,-4.998588189482688904e-02,4.253904521465301514e-01,-3.592575341463088989e-02,-4.148883223533630371e-01,4.118769764900207520e-01,-1.219270005822181702e-02,-1.106100343167781830e-02,1.856659054756164551e-01,-3.397331014275550842e-02,-4.374748468399047852e-01,1.712973117828369141e-01,4.932399094104766846e-02,-1.318736001849174500e-02,-4.967448115348815918e-02,3.417353332042694092e-02,-4.636171162128448486e-01,-6.390062719583511353e-02
-4.090052098035812378e-02,-2.300384640693664551e-01,1.507945656776428223e-01,-2.099285833537578583e-02,-1.328867524862289429e-01,-3.920793831348419189e-01,-1.829159446060657501e-02,-3.224455416202545166e-01,-4.024807512760162354e-01,-3.500509634613990784e-02,-2.249150574207305908e-01,2.793066203594207764e-01,-8.388576656579971313e-02,-1.395199745893478394e-01,-7.642527222633361816e-01,-7.100563496351242065e-02,-3.109194934368133545e-01,-7.753717303276062012e-01,-3.486475674435496330e-03,-2.282273769378662109e-01,3.249220848083496094e-01,3.318853676319122314e-02,-1.010618880391120911e-01,-7.999222278594970703e-01,4.083670675754547119e-02,-3.573177456855773926e-01,-8.187603354454040527e-01,-6.235400214791297913e-03,-2.346698343753814697e-01,5.487769842147827148e-01,-3.301106160506606102e-03,-1.421315222978591919e-01,4.527162313461303711e-01,-2.784238755702972412e-02,-3.201205134391784668e-01,4.469836056232452393e-01,5.871556699275970459e-02,-2.338531911373138428e-01,5.987834334373474121e-01,1.949118217453360558e-03,-4.997193813323974609e-02,4.254516065120697021e-01,-3.533887490630149841e-02,-4.149390459060668945e-01,4.119866490364074707e-01,-1.159275788813829422e-02,-1.096198242157697678e-02,1.857355087995529175e-01,-3.353782743215560913e-02,-4.378339648246765137e-01,1.714293062686920166e-01,5.048979446291923523e-02,-1.330385264009237289e-02,-4.944666102528572083e-02,3.459522128105163574e-02,-4.642834961414337158e-01,-6.373590230941772461e-02
-4.077628254890441895e-02,-2.299722582101821899e-01,1.508202850818634033e-01,-2.037722431123256683e-02,-1.329144835472106934e-01,-3.921587765216827393e-01,-1.868765242397785187e-02,-3.228888213634490967e-01,-4.024382531642913818e-01,-3.457424789667129517e-02,-2.248838394880294800e-01,2.793454229831695557e-01,-8.361316472291946411e-02,-1.395930796861648560e-01,-7.642671465873718262e-01,-7.094413787126541138e-02,-3.114197850227355957e-01,-7.753853797912597656e-01,-2.986367559060454369e-03,-2.281891256570816040e-01,3.249431252479553223e-01,3.352147713303565979e-02,-1.013629660010337830e-01,-7.999520301818847656e-01,4.097877815365791321e-02,-3.576803505420684814e-01,-8.187038302421569824e-01,-5.549668334424495697e-03,-2.346521466970443726e-01,5.487612485885620117e-01,-2.739660907536745071e-03,-1.421091556549072266e-01,4.527362287044525146e-01,-2.718499675393104553e-02,-3.200955390930175781e-01,4.470060765743255615e-01,5.943463370203971863e-02,-2.337419539690017700e-01,5.987218618392944336e-01,2.486437326297163963e-03,-4.992863163352012634e-02,4.255010187625885010e-01,-3.466089814901351929e-02,-4.149655401706695557e-01,4.121209681034088135e-01,-1.088573876768350601e-02,-1.082888804376125336e-02,1.857912838459014893e-01,-3.303951025009155273e-02,-4.382328093051910400e-01,1.715895086526870728e-01,5.191214382648468018e-02,-1.344057451933622360e-02,-4.918844252824783325e-02,3.514473140239715576e-02,-4.650436043739318848e-01,-6.351750344038009644e-02
-4.063700139522552490e-02,-2.298937141895294189e-01,1.508496999740600586e-01,-1.970245130360126495e-02,-1.329587101936340332e-01,-3.922467231750488281e-01,-1.917550712823867798e-02,-3.234240710735321045e-01,-4.023851752281188965e-01,-3.410035371780395508e-02,-2.248320132493972778e-01,2.793867290019989014e-01,-8.338044583797454834e-02,-1.397232413291931152e-01,-7.642708420753479004e-01,-7.094852626323699951e-02,-3.120420277118682861e-01,-7.753900289535522461e-01,-2.434059977531433105e-03,-2.281263470649719238e-01,3.249628245830535889e-01,3.383105248212814331e-02,-1.017841845750808716e-01,-7.999737858772277832e-01,4.107312485575675964e-02,-3.581346571445465088e-01,-8.186193108558654785e-01,-4.765902645885944366e-03,-2.346009016036987305e-01,5.487391948699951172e-01,-2.103010891005396843e-03,-1.420570760965347290e-01,4.527496993541717529e-01,-2.644478529691696167e-02,-3.200397491455078125e-01,4.470345079898834229e-01,6.025828421115875244e-02,-2.335777580738067627e-01,5.986449122428894043e-01,3.105993382632732391e-03,-4.985548183321952820e-02,4.255401790142059326e-01,-3.389370813965797424e-02,-4.149675667285919189e-01,4.122786521911621094e-01,-1.005078107118606567e-02,-1.065522618591785431e-02,1.858345419168472290e-01,-3.247844800353050232e-02,-4.386751651763916016e-01,1.717770695686340332e-01,5.364388227462768555e-02,-1.359776593744754791e-02,-4.888803884387016296e-02,3.584557399153709412e-02,-4.659044146537780762e-01,-6.323858350515365601e-02
-4.048396646976470947e-02,-2.298027724027633667e-01,1.508824676275253296e-01,-1.897854171693325043e-02,-1.330264806747436523e-01,-3.923426270484924316e-01,-1.974505372345447540e-02,-3.240562677383422852e-01,-4.023211300373077393e-01,-3.358796983957290649e-02,-2.247590869665145874e-01,2.794297039508819580e-01,-8.320453763008117676e-02,-1.399272233247756958e-01,-7.642617225646972656e-01,-7.103004306554794312e-02,-3.127968013286590576e-01,-7.753821015357971191e-01,-1.834458322264254093e-03,-2.280394583940505981e-01,3.249805271625518799e-01,3.410246968269348145e-02,-1.023518219590187073e-01,-7.999854683876037598e-01,4.111069440841674805e-02,-3.586868345737457275e-01,-8.184997439384460449e-01,-3.887671744450926781e-03,-2.345188856124877930e-01,5.487092733383178711e-01,-1.393376151099801064e-03,-1.419770121574401855e-01,4.527567625045776367e-01,-2.562730759382247925e-02,-3.199543058872222900e-01,4.470672607421875000e-01,6.118329986929893494e-02,-2.333646714687347412e-01,5.985514521598815918e-01,3.812197130173444748e-03,-4.975371807813644409e-02,4.255711436271667480e-01,-3.304279595613479614e-02,-4.149458408355712891e-01,4.124577939510345459e-01,-9.067425504326820374e-03,-1.043575629591941833e-02,1.858667284250259399e-01,-3.185516968369483948e-02,-4.391672611236572266e-01,1.719908416271209717e-01,5.573921278119087219e-02,-1.377679128199815750e-02,-4.853182658553123474e-02,3.672871738672256470e-02,-4.668761491775512695e-01,-6.288990378379821777e-02
-4.031952098011970520e-02,-2.296999245882034302e-01,1.509178578853607178e-01,-1.821899227797985077e-02,-1.331261545419692993e-01,-3.924457430839538574e-01,-2.037737891077995300e-02,-3.247879743576049805e-01,-4.022461473941802979e-01,-3.304451704025268555e-02,-2.246655225753784180e-01,2.794736325740814209e-01,-8.310172706842422485e-02,-1.402218937873840332e-01,-7.642377018928527832e-01,-7.119861990213394165e-02,-3.136934936046600342e-01,-7.753579020500183105e-01,-1.195888267830014229e-03,-2.279299199581146240e-01,3.249959051609039307e-01,3.432083874940872192e-02,-1.030908524990081787e-01,-7.999859452247619629e-01,4.108332097530364990e-02,-3.593421280384063721e-01,-8.183392882347106934e-01,-2.923917490988969803e-03,-2.344109714031219482e-01,5.486704111099243164e-01,-6.175299640744924545e-04,-1.418721228837966919e-01,4.527577459812164307e-01,-2.474278956651687622e-02,-3.198421299457550049e-01,4.471023678779602051e-01,6.220119819045066833e-02,-2.331093251705169678e-01,5.984401106834411621e-01,4.605472087860107422e-03,-4.962601140141487122e-02,4.255968928337097168e-01,-3.211798891425132751e-02,-4.149030745029449463e-01,4.126553237438201904e-01,-7.916810922324657440e-03,-1.016566995531320572e-02,1.858904361724853516e-01,-3.116961941123008728e-02,-4.397186636924743652e-01,1.722287237644195557e-01,5.825326591730117798e-02,-1.397848594933748245e-02,-4.810314625501632690e-02,3.783624619245529175e-02,-4.679730534553527832e-01,-6.245947256684303284e-02
-4.014658927917480469e-02,-2.295863181352615356e-01,1.509550511837005615e-01,-1.744218356907367706e-02,-1.332675218582153320e-01,-3.925550580024719238e-01,-2.104610763490200043e-02,-3.256183266639709473e-01,-4.021605849266052246e-01,-3.247925639152526855e-02,-2.245524525642395020e-01,2.795172929763793945e-01,-8.309033513069152832e-02,-1.406253278255462646e-01,-7.641977667808532715e-01,-7.146428525447845459e-02,-3.147369325160980225e-01,-7.753130793571472168e-01,-5.288562970235943794e-04,-2.278000712394714355e-01,3.250082433223724365e-01,3.446779772639274597e-02,-1.040246710181236267e-01,-7.999761700630187988e-01,4.098191484808921814e-02,-3.601012825965881348e-01,-8.181329965591430664e-01,-1.887408667244017124e-03,-2.342836111783981323e-01,5.486212372779846191e-01,2.146482584066689014e-04,-1.417468637228012085e-01,4.527531564235687256e-01,-2.380471117794513702e-02,-3.197073340415954590e-01,4.471374154090881348e-01,6.329976022243499756e-02,-2.328207790851593018e-01,5.983097553253173828e-01,5.483608227223157883e-03,-4.947637394070625305e-02,4.256207942962646484e-01,-3.113196976482868195e-02,-4.148433804512023926e-01,4.128682613372802734e-01,-6.580948829650878906e-03,-9.840585291385650635e-03,1.859088093042373657e-01,-3.041915781795978546e-02,-4.403427839279174805e-01,1.724888682365417480e-01,6.124095246195793152e-02,-1.420164294540882111e-02,-4.758260399103164673e-02,3.922365233302116394e-02,-4.692139327526092529e-01,-6.193079054355621338e-02
-3.996862471103668213e-02,-2.294636070728302002e-01,1.509931236505508423e-01,-1.667034626007080078e-02,-1.334608942270278931e-01,-3.926693201065063477e-01,-2.171771042048931122e-02,-3.265422582626342773e-01,-4.020655155181884766e-01,-3.190282359719276428e-02,-2.244220376014709473e-01,2.795596420764923096e-01,-8.318679034709930420e-02,-1.411547958850860596e-01,-7.641407251358032227e-01,-7.183508574962615967e-02,-3.159270584583282471e-01,-7.752439379692077637e-01,1.543804537504911423e-04,-2.276534289121627808e-01,3.250173032283782959e-01,3.452548012137413025e-02,-1.051725894212722778e-01,-7.999581098556518555e-01,4.079819470643997192e-02,-3.609606623649597168e-01,-8.178781867027282715e-01,-7.948051788844168186e-04,-2.341449111700057983e-01,5.485607385635375977e-01,1.090249046683311462e-03,-1.416073441505432129e-01,4.527440071105957031e-01,-2.282959036529064178e-02,-3.195556402206420898e-01,4.471698701381683350e-01,6.446292251348495483e-02,-2.325101345777511597e-01,5.981594324111938477e-01,6.441660691052675247e-03,-4.931021854281425476e-02,4.256471693515777588e-01,-3.009999170899391174e-02,-4.147725999355316162e-01,4.130930006504058838e-01,-5.041672382503747940e-03,-9.456245228648185730e-03,1.859260648488998413e-01,-2.959724701941013336e-02,-4.410571455955505371e-01,1.727696359157562256e-01,6.475752592086791992e-02,-1.444179564714431763e-02,-4.694737121462821960e-02,4.096053913235664368e-02,-4.706240892410278320e-01,-6.128210946917533875e-02
-3.978924453258514404e-02,-2.293340712785720825e-01,1.510310769081115723e-01,-1.592881605029106140e-02,-1.337168216705322266e-01,-3.927873075008392334e-01,-2.235312759876251221e-02,-3.275507688522338867e-01,-4.019627571105957031e-01,-3.132618591189384460e-02,-2.242770493030548096e-01,2.795998156070709229e-01,-8.340600878000259399e-02,-1.418258100748062134e-01,-7.640670537948608398e-01,-7.231564819812774658e-02,-3.172576427459716797e-01,-7.751470804214477539e-01,8.410548325628042221e-04,-2.274941802024841309e-01,3.250233530998229980e-01,3.447569906711578369e-02,-1.065472885966300964e-01,-7.999356389045715332e-01,4.052597284317016602e-02,-3.619116544723510742e-01,-8.175758123397827148e-01,3.348926838953047991e-04,-2.340038865804672241e-01,5.484883189201354980e-01,1.994893653318285942e-03,-1.414604485034942627e-01,4.527319371700286865e-01,-2.183561772108078003e-02,-3.193936347961425781e-01,4.471974968910217285e-01,6.567224115133285522e-02,-2.321906089782714844e-01,5.979890227317810059e-01,7.473336532711982727e-03,-4.913397878408432007e-02,4.256809353828430176e-01,-2.903838828206062317e-02,-4.146977961063385010e-01,4.133268296718597412e-01,-3.280605887994170189e-03,-9.008330292999744415e-03,1.859475672245025635e-01,-2.869193255901336670e-02,-4.418836236000061035e-01,1.730702668428421021e-01,6.885563582181930542e-02,-1.468933187425136566e-02,-4.617156460881233215e-02,4.312977194786071777e-02,-4.722354710102081299e-01,-6.048608943819999695e-02
-3.961165249347686768e-02,-2.292004227638244629e-01,1.510681807994842529e-01,-1.524577010422945023e-02,-1.340447366237640381e-01,-3.929072916507720947e-01,-2.291134744882583618e-02,-3.286305367946624756e-01,-4.018547534942626953e-01,-3.075892291963100433e-02,-2.241207808256149292e-01,2.796371877193450928e-01,-8.376042544841766357e-02,-1.426498889923095703e-01,-7.639774680137634277e-01,-7.290779799222946167e-02,-3.187169134616851807e-01,-7.750198245048522949e-01,1.519903307780623436e-03,-2.273270040750503540e-01,3.250266313552856445e-01,3.430103883147239685e-02,-1.081523224711418152e-01,-7.999144792556762695e-01,4.016003385186195374e-02,-3.629410564899444580e-01,-8.172309398651123047e-01,1.483130152337253094e-03,-2.338699102401733398e-01,5.484036803245544434e-01,2.915043849498033524e-03,-1.413136720657348633e-01,4.527185261249542236e-01,-2.084008045494556427e-02,-3.192283809185028076e-01,4.472183585166931152e-01,6.690982729196548462e-02,-2.318762242794036865e-01,5.977982878684997559e-01,8.572936058044433594e-03,-4.895484447479248047e-02,4.257270991802215576e-01,-2.796197123825550079e-02,-4.146270453929901123e-01,4.135676622390747070e-01,-1.276970142498612404e-03,-8.492600172758102417e-03,1.859792321920394897e-01,-2.768328599631786346e-02,-4.428477585315704346e-01,1.733914911746978760e-01,7.358547300100326538e-02,-1.492977142333984375e-02,-4.522740468382835388e-02,4.582546278834342957e-02,-4.740863144397735596e-01,-5.950878188014030457e-02
